Date,White,Black,Result,EngineName,EngineDetails
2024.10.06,Kashlinskaya,Lagno,*,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.10.06,Firouzja,Vachier-Lagrave,*,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.10.06,Carlsen,Nakamura,*,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.10.06,Dardha,Bjerre,*,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2016.01.26,"Carlsen, Magnus","Adams, Michael",*,Stockfish 7 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.4GHz Haswell-EP"
2021.05.28,Nakamura,Carlsen,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.05.28,Carlsen,Radjabov,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.05.28,So,Nepomniachtchi,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.05.28,Radjabov,Carlsen,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.05.28,Nepomniachtchi,So,1/2-1/2,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.05.28,Carlsen,Radjabov,1-0,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.05.28,So,Nepomniachtchi,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.05.28,Radjabov,Carlsen,*,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.05.28,Nepomniachtchi,So,0-1,Stockfish 140321-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Dubov,Carlsen,1/2-1/2,,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Carlsen,Vachier-Lagrave,1/2-1/2,,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Giri,Radjabov,*,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Carlsen,Dubov,1-0,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Aronian,Vachier-Lagrave,*,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Dubov,Carlsen,1/2-1/2,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Duda,So,*,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Giri,Radjabov,*,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Vachier-Lagrave,Aronian,*,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,So,Duda,*,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,So,Duda,1-0,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Aronian,Vachier-Lagrave,1/2-1/2,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Radjabov,Giri,0-1,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2021.02.09,Carlsen,Dubov,1-0,Stockfish 281220-asn,"main analysis: 16x4.2GHz Zen 3, multi-PV search: 20x2.3GHz Haswell-EP"
2017.09.09,Carlsen,Bu,0-1,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.22,Firouzja,Vachier-Lagrave,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.22,Carlsen,Nepomniachtchi,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.22,Nepomniachtchi,Carlsen,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.22,Carlsen,Nepomniachtchi,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.11.28,Carlsen,Caruana,*,Stockfish 261118-asn 64 BMI2,"main analysis: 48x2.0GHz Skylake-SP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.11.28,Carlsen,Caruana,*,Stockfish 261118-asn 64 BMI2,"main analysis: 48x2.0GHz Skylake-SP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.11.28,Carlsen,Caruana,1-0,,"main analysis: 48x2.0GHz Skylake-SP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.11.28,Caruana,Carlsen,*,Stockfish 261118-asn 64 BMI2,"main analysis: 48x2.0GHz Skylake-SP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.11.28,Carlsen,Caruana,1-0,Stockfish 261118-asn 64 BMI2,"main analysis: 48x2.0GHz Skylake-SP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.11.28,Carlsen,Caruana,1-0,Stockfish 261118-asn 64 BMI2,"main analysis: 48x2.0GHz Skylake-SP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.09.27,Nepomniachtchi,Carlsen,*,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.09.27,Carlsen,Nepomniachtchi,1/2-1/2,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.09.27,Grischuk,Erigaisi Arjun,1/2-1/2,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.09.27,Carlsen,Nepomniachtchi,1/2-1/2,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.09.27,Nepomniachtchi,Carlsen,0-1,Stockfish dev-20240910-69955b0c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Carlsen,Le,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Carlsen,Le,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Carlsen,Le,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Carlsen,Le,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Carlsen,Le,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Carlsen,Le,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Carlsen,Le,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Carlsen,Le,1-0,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,1/2-1/2,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,*,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2024.07.26,Le,Carlsen,0-1,Stockfish dev-20240207-5bac134c-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.10.27,Carlsen,Caruana,0-1,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.10.27,Caruana,Carlsen,0-1,Stockfish 261019-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.11.10,Carlsen,Caruana,1/2-1/2,Stockfish 091118-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2017.09.25,Caruana,Vishnu Prasanna. V,*,Stockfish 280617 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2016.01.22,"Carlsen, Magnus","Tomashevsky, Evgeny",*,Stockfish 7 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 16x2.4GHz Haswell-EP"
2020.04.27,Caruana,Nakamura,1/2-1/2,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.27,Ding,Nepomniachtchi,1-0,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.27,Nakamura,Caruana,1/2-1/2,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2020.04.27,Caruana,Nakamura,1-0,Stockfish 280120-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Quparadze,Carlsen,0-1,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Carlsen,Keymer,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Artemiev,Erigaisi Arjun,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Nakamura,Indjic,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Carlsen,Keymer,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Artemiev,Carlsen,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Hovhannisyan,Asadli,0-1,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Gurel,Hambleton,0-1,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Vidit,Abdusattorov,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Vidit,Abdusattorov,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Tulendinov,Shishkov,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Tologon tegin,Adhiban,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Tologon tegin,Adhiban,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Paravyan,Suleymenov,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Nogerbek,Yakubboev,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Makhnev,Ghaem Maghami,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Narayanan,Munkhgal,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Suyarov,Lintchevski,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Puranik,Harutyunyan,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Gadimbayli,Riazantsev,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Artemiev,Carlsen,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Carlsen,Caruana,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Fedoseev,Artemiev,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Carlsen,Maghsoodloo,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Vachier-Lagrave,Keymer,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Duda,Tabatabaei,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Gurel,Ghasi,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Mamatov,Mamedov,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Duda,Tabatabaei,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Nguyen,Vallejo Pons,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Vetokhin,Suleimen,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Urazayev,Utegaliyev,1/2-1/2,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Esipenko,Sargsyan,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Lintchevski,Petkov,*,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.12.28,Carlsen,Maghsoodloo,1-0,Stockfish dev-20221226-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.07.03,Nepomniachtchi,Carlsen,0-1,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.08.25,Nakamura,Aronian,1/2-1/2,Stockfish 090718-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.08.25,Carlsen,Caruana,1/2-1/2,Stockfish 090718-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.01.15,Carlsen,Wei,1/2-1/2,Stockfish 271217 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.01.15,Tari,Gordievsky,*,Stockfish 271217 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2018.01.15,Jones,Adhiban,1-0,Stockfish 150118 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2015.08.26,"Giri, Anish","Carlsen, Magnus",*,Stockfish 240815 64 BMI2,
2015.01.16,"Carlsen,M","Aronian,L",1-0,,
2022.05.24,Carlsen,Anton Guijarro,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Carlsen,Ding,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Giri,Praggnanandhaa R,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Carlsen,Ding,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Ding,Carlsen,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Ding,Carlsen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Carlsen,Ding,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Giri,Praggnanandhaa R,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Ding,Carlsen,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Praggnanandhaa R,Giri,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Giri,Praggnanandhaa R,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.24,Praggnanandhaa R,Giri,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2023.04.13,Ding,Nepomniachtchi,*,Stockfish dev-20230409-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2021.12.08,Carlsen,Nepomniachtchi,*,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 20x2.3GHz Haswell-EP"
2021.12.08,Carlsen,Nepomniachtchi,*,Stockfish 041221-asn-mpi,"main analysis: 336x2.0GHz Ice Lake-SP (OpenMPI), multi-PV search: 20x2.3GHz Haswell-EP"
2022.05.30,Radjabov,Carlsen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Carlsen,Vachier-Lagrave,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Mamedyarov,So,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Giri,Carlsen,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Radjabov,Anand,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Topalov,Mamedyarov,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Giri,Wang,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Carlsen,Tari,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Tari,So,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Wang,Carlsen,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Radjabov,Vachier-Lagrave,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Carlsen,So,0-1,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Anand,Carlsen,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Vachier-Lagrave,Giri,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Anand,Carlsen,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Giri,Tari,*,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Anand,Mamedyarov,1/2-1/2,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Carlsen,Topalov,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Tari,Wang,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2022.05.30,Tari,Wang,1-0,Stockfish 150122-asn,"main analysis: 28x2.4GHz Broadwell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2015.06.23,Vachier-Lagrave,Carlsen,*,,
2019.05.12,Vachier-Lagrave,Carlsen,1-0,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.05.12,Carlsen,Ding,1/2-1/2,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.05.12,Wei,Amin,1-0,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.05.12,Topalov,Carlsen,0-1,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.05.12,Vachier-Lagrave,Amin,1-0,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.05.12,Nepomniachtchi,Wei,*,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
2019.05.12,Carlsen,Karjakin,1-0,Stockfish 180419-asn 64 BMI2,"main analysis: 20x2.3GHz Haswell-EP, multi-PV search: 18x2.2GHz Broadwell-EP"
